dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,17.603719,10.898532,18.750606,9.979254,5.527604,2.662597,0.152930
0.020000,17.803402,10.927787,18.952420,10.090701,5.572354,2.237476,0.137780
0.020000,18.005748,10.954147,19.156476,10.202777,5.603786,1.571629,0.121073
0.020000,18.210755,10.977215,19.362777,10.315072,5.614760,0.548692,0.102806
0.020000,18.418395,10.996583,19.571318,10.427047,5.598734,-0.801302,0.082984
0.020000,18.628602,11.011831,19.782078,10.537997,5.547541,-2.559644,0.061620
0.020000,18.841275,11.022534,19.995019,10.647070,5.453614,-4.696352,0.038741
0.020000,19.056263,11.028268,20.210084,10.753249,5.308958,-7.232801,0.014387
0.020000,19.273370,11.028615,20.427192,10.855378,5.106453,-10.125266,6.271799
0.020000,19.492346,11.023171,20.646235,10.952178,4.840016,-13.321822,6.244680
0.020000,19.712887,11.011558,20.867081,11.042294,4.505798,-16.710922,6.216310
0.020000,19.934634,10.993432,21.089568,11.124341,4.102331,-20.173354,6.186800
0.020000,20.157180,10.968496,21.313507,11.196959,3.630901,-23.571482,6.156280
0.020000,20.380075,10.936507,21.538685,11.258901,3.097095,-26.690327,6.124900
0.020000,20.602830,10.897287,21.764868,11.309107,2.510331,-29.338202,6.092822
0.020000,20.824938,10.850727,21.991803,11.346758,1.882517,-31.390698,6.060222
0.020000,21.045877,10.796795,22.219229,11.371330,1.228627,-32.694472,6.027279
0.020000,21.253393,10.739087,22.434620,10.769529,-30.090081,-1565.935423,5.999653
0.020000,21.440378,10.683532,22.629683,9.753143,-50.819270,-1036.459428,5.988581
0.020000,21.628446,10.625041,22.826636,9.847686,4.727146,2777.320804,5.974196
0.020000,21.816217,10.563326,23.024290,9.882656,1.748506,-148.931997,5.956547
0.020000,22.003476,10.497750,23.222698,9.920440,1.889172,7.033297,5.935595
0.020000,22.189989,10.427658,23.421947,9.962457,2.100855,10.584152,5.911281
0.020000,22.375484,10.352384,23.622133,10.009298,2.342080,12.061251,5.883537
0.020000,22.559616,10.271260,23.823344,10.060545,2.562317,11.011819,5.852302
0.020000,22.741946,10.183637,24.025636,10.114568,2.701170,6.942651,5.817538
0.020000,22.921904,10.088913,24.229002,10.168304,2.686769,-0.720020,5.779248
0.020000,23.098772,9.986576,24.433343,10.217040,2.436826,-12.497161,5.737502
0.020000,23.271662,9.876259,24.638430,10.254353,1.865622,-28.560189,5.692458
0.020000,23.439521,9.757803,24.843877,10.272361,0.900438,-48.259193,5.644384
0.020000,23.601163,9.631327,25.049119,10.262091,-0.513507,-70.697280,5.593674
0.020000,23.755320,9.497278,25.253407,10.214399,-2.384585,-93.553893,5.540847
0.020000,23.900733,9.356460,25.455829,10.121100,-4.664965,-114.018981,5.486538
0.020000,24.036257,9.210026,25.655352,9.976159,-7.247045,-129.104029,5.431463
0.020000,24.160965,9.059421,25.850887,9.776763,-9.969796,-136.137544,5.376381
0.020000,24.274237,8.906283,26.041364,9.523860,-12.645155,-133.767935,5.322034
0.020000,24.375806,8.752330,26.225804,9.221997,-15.093157,-122.400109,5.269103
0.020000,24.465762,8.599231,26.403375,8.878552,-17.172255,-103.954887,5.218166
0.020000,24.544516,8.448511,26.573429,8.502707,-18.792247,-80.999612,5.169673
0.020000,24.612726,8.301482,26.735510,8.104047,-19.933001,-57.037710,5.123941
0.020000,24.671226,8.159206,26.889344,7.691700,-20.617372,-34.218520,5.081160
0.020000,24.720948,8.022497,27.034814,7.273502,-20.909861,-14.624448,5.041411
0.020000,24.762854,7.891942,27.171930,6.855772,-20.886516,1.167212,5.004688
0.020000,24.797891,7.767932,27.300795,6.443243,-20.626434,13.004090,4.970917
0.020000,24.826953,7.650699,27.421576,6.039075,-20.208435,20.899952,4.939983
0.020000,24.850866,7.540355,27.534481,5.645256,-19.690922,25.875691,4.911742
0.020000,24.870377,7.436922,27.639738,5.262842,-19.120712,28.510469,4.886034
0.020000,24.886152,7.340359,27.737582,4.892190,-18.532619,29.404668,4.862697
0.020000,24.898777,7.250580,27.828244,4.533114,-17.953760,28.942954,4.841570
0.020000,24.908765,7.167477,27.911945,4.185021,-17.404667,27.454646,4.822500
0.020000,24.916561,7.090929,27.988889,3.847203,-16.890911,25.687819,4.805345
0.020000,24.922553,7.020806,28.059268,3.518942,-16.413041,23.893462,4.789971
0.020000,24.927074,6.956981,28.123252,3.199242,-15.985014,21.401368,4.776260
0.020000,24.930408,6.899334,28.180996,2.887189,-15.602635,19.118949,4.764105
0.020000,24.932801,6.847749,28.232636,2.581980,-15.260459,17.108816,4.753412
0.020000,24.934460,6.802125,28.278290,2.282714,-14.963274,14.859254,4.744097
0.020000,24.935562,6.762367,28.318064,1.988701,-14.700665,13.130403,4.736087
0.020000,24.936252,6.728392,28.352046,1.699093,-14.480385,11.013999,4.729323
0.020000,24.936652,6.700130,28.380310,1.413204,-14.294446,9.296972,4.723752
0.020000,24.936858,6.677526,28.402916,1.130291,-14.145668,7.438895,4.719332
0.020000,24.936948,6.660530,28.419912,0.849791,-14.025017,6.032542,4.716030
0.020000,24.936977,6.649106,28.431335,0.571181,-13.930475,4.727092,4.713820
0.020000,24.936982,6.643235,28.437206,0.293557,-13.881221,2.462733,4.712688
0.020000,24.936983,6.641684,28.438758,0.077581,-10.798789,154.121601,4.712389
0.020000,24.936983,6.641684,28.438758,0.000000,-3.879054,345.986757,4.712389
