dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.767219,3.651189,16.657501,8.899845,0.109574,0.003502,3.158662
0.020000,10.589203,3.648272,16.835541,8.902037,0.109622,0.002402,3.157301
0.020000,10.411138,3.645593,17.013626,8.904231,0.109673,0.002556,3.155971
0.020000,10.233026,3.643148,17.191754,8.906425,0.109722,0.002475,3.154671
0.020000,10.054868,3.640932,17.369927,8.908620,0.109769,0.002350,3.153402
0.020000,9.876663,3.638938,17.548143,8.910817,0.109803,0.001700,3.152163
0.020000,9.698411,3.637162,17.726403,8.913013,0.109840,0.001818,3.150955
0.020000,9.520114,3.635598,17.904708,8.915211,0.109875,0.001749,3.149778
0.020000,9.341771,3.634241,18.083056,8.917409,0.109903,0.001404,3.148631
0.020000,9.163382,3.633085,18.261448,8.919607,0.109927,0.001219,3.147514
0.020000,8.984949,3.632126,18.439884,8.921806,0.109951,0.001172,3.146428
0.020000,8.806470,3.631358,18.618364,8.924006,0.109973,0.001106,3.145373
0.020000,8.627947,3.630775,18.796888,8.926206,0.109989,0.000790,3.144348
0.020000,8.449379,3.630372,18.975456,8.928406,0.110004,0.000775,3.143353
0.020000,8.270768,3.630144,19.154069,8.930606,0.110018,0.000675,3.142389
0.020000,8.092111,3.630086,19.332725,8.932807,0.110029,0.000549,3.141456
0.020000,7.913411,3.630191,19.511425,8.935007,0.110038,0.000445,3.140554
0.020000,7.734667,3.630455,19.690169,8.937208,0.110045,0.000380,3.139681
0.020000,7.555880,3.630873,19.868957,8.939409,0.110050,0.000268,3.138840
0.020000,7.377048,3.631438,20.047789,8.941610,0.110055,0.000215,3.138029
0.020000,7.198173,3.632146,20.226666,8.943812,0.110058,0.000169,3.137249
0.020000,7.019255,3.632991,20.405586,8.946013,0.110060,0.000094,3.136499
0.020000,6.840294,3.633967,20.584550,8.948214,0.110059,-0.000046,3.135779
0.020000,6.661289,3.635070,20.763558,8.950415,0.110060,0.000059,3.135091
0.020000,6.482241,3.636293,20.942611,8.952616,0.110059,-0.000053,3.134433
0.020000,6.303149,3.637632,21.121707,8.954817,0.110057,-0.000126,3.133805
0.020000,6.124015,3.639081,21.300848,8.957019,0.110054,-0.000157,3.133208
0.020000,5.946139,3.640623,21.478729,8.894098,-3.146043,-162.804839,3.132646
0.020000,5.771516,3.642231,21.653360,8.731546,-8.127574,-249.076526,3.132123
0.020000,5.600835,3.643889,21.824049,8.534423,-9.856159,-86.429283,3.131640
0.020000,5.434101,3.645586,21.990792,8.337160,-9.863148,-0.349438,3.131196
0.020000,5.271315,3.647312,22.153587,8.139761,-9.869974,-0.341282,3.130787
0.020000,5.112480,3.649059,22.312432,7.942228,-9.876634,-0.333012,3.130413
0.020000,4.957599,3.650817,22.467323,7.744565,-9.883134,-0.324983,3.130071
0.020000,4.806673,3.652580,22.618259,7.546776,-9.889468,-0.316703,3.129760
0.020000,4.659707,3.654340,22.765236,7.348863,-9.895639,-0.308578,3.129478
0.020000,4.516701,3.656091,22.908253,7.150830,-9.901647,-0.300368,3.129223
0.020000,4.377658,3.657827,23.047306,6.952680,-9.907492,-0.292272,3.128994
0.020000,4.242581,3.659543,23.182394,6.754417,-9.913172,-0.284010,3.128789
0.020000,4.111471,3.661234,23.313515,6.556043,-9.918690,-0.275885,3.128606
0.020000,3.984330,3.662896,23.440667,6.357562,-9.924045,-0.267759,3.128445
0.020000,3.861161,3.664524,23.563846,6.158977,-9.929235,-0.259510,3.128303
0.020000,3.741966,3.666116,23.683052,5.960292,-9.934264,-0.251422,3.128180
0.020000,3.626746,3.667668,23.798282,5.761510,-9.939128,-0.243213,3.128073
0.020000,3.515504,3.669177,23.909535,5.562633,-9.943830,-0.235086,3.127982
0.020000,3.408241,3.670641,24.016808,5.363666,-9.948368,-0.226900,3.127906
0.020000,3.304958,3.672058,24.120100,5.164611,-9.952743,-0.218772,3.127842
0.020000,3.205658,3.673426,24.219410,4.965472,-9.956955,-0.210594,3.127791
0.020000,3.110342,3.674744,24.314735,4.766252,-9.961004,-0.202462,3.127750
0.020000,3.019012,3.676010,24.406074,4.566954,-9.964890,-0.194286,3.127719
0.020000,2.931669,3.677223,24.493426,4.367582,-9.968613,-0.186161,3.127697
0.020000,2.848314,3.678382,24.576788,4.168138,-9.972173,-0.177986,3.127682
0.020000,2.768949,3.679486,24.656161,3.968627,-9.975570,-0.169850,3.127675
0.020000,2.693575,3.680535,24.731542,3.769051,-9.978804,-0.161701,3.127673
0.020000,2.622194,3.681529,24.802930,3.569413,-9.981875,-0.153548,3.127676
0.020000,2.554806,3.682466,24.870324,3.369717,-9.984783,-0.145401,3.127684
0.020000,2.491413,3.683348,24.933724,3.169967,-9.987528,-0.137255,3.127695
0.020000,2.432016,3.684173,24.993127,2.970165,-9.990110,-0.129102,3.127708
0.020000,2.376615,3.684942,25.048533,2.770314,-9.992529,-0.120964,3.127724
0.020000,2.325211,3.685654,25.099942,2.570418,-9.994786,-0.112804,3.127741
0.020000,2.277806,3.686311,25.147351,2.370481,-9.996879,-0.104668,3.127759
0.020000,2.234400,3.686911,25.190761,2.170505,-9.998809,-0.096511,3.127778
0.020000,2.194994,3.687455,25.230171,1.970493,-10.000577,-0.088377,3.127796
0.020000,2.159588,3.687943,25.265580,1.770449,-10.002181,-0.080207,3.127814
0.020000,2.128184,3.688376,25.296988,1.570377,-10.003623,-0.072086,3.127830
0.020000,2.100781,3.688753,25.324393,1.370279,-10.004901,-0.063926,3.127846
0.020000,2.077380,3.689074,25.347797,1.170159,-10.006016,-0.055768,3.127859
0.020000,2.057981,3.689340,25.367197,0.970019,-10.006969,-0.047644,3.127871
0.020000,2.042586,3.689552,25.382594,0.769864,-10.007759,-0.039480,3.127880
0.020000,2.031193,3.689708,25.393988,0.569696,-10.008386,-0.031333,3.127888
0.020000,2.023803,3.689809,25.401379,0.369519,-10.008849,-0.023175,3.127892
0.020000,2.020417,3.689855,25.404765,0.169336,-10.009151,-0.015072,3.127894
0.020000,2.019724,3.689865,25.405458,0.034622,-6.735726,163.671216,3.127895
0.020000,2.019724,3.689865,25.405458,0.000000,-1.731093,250.231645,3.127895
